-4.1368220059e+01,-4.1340247034e+01,-4.1348919184e+01,-4.1362971353e+01,
-4.1359404768e+01,-4.1362384893e+01,-4.1364486198e+01,-4.1291038891e+01,
-4.1311830843e+01,-4.1339519488e+01,-4.1285777611e+01,-4.1230875776e+01,
-4.1203385066e+01,-4.1212373045e+01,-4.1249011193e+01,-4.1175165059e+01,
-4.1268315207e+01,-4.1306877371e+01,-4.1308421656e+01,-4.1333703884e+01,
-4.1425735319e+01,-4.1417334419e+01,-4.1393730548e+01,-4.1444152264e+01,
-4.1357750920e+01,-4.1306386164e+01,-4.1272191802e+01,-4.1350721032e+01,
-4.1419107357e+01,-4.1440208537e+01,-4.1454415431e+01,-4.1362514450e+01,
-3.9769472731e+01,-3.9702634896e+01,-3.9716870078e+01,-3.9759108416e+01,
-3.9734432723e+01,-3.9762371741e+01,-3.9750602395e+01,-3.9689254521e+01,
-3.9712515226e+01,-3.9764872699e+01,-3.9700249356e+01,-3.9603646081e+01,
-3.9572156274e+01,-3.9595345996e+01,-3.9615739765e+01,-3.9553932659e+01,
-3.9626487006e+01,-3.9658052404e+01,-3.9657345606e+01,-3.9695571355e+01,
-3.9818291558e+01,-3.9798372030e+01,-3.9784509012e+01,-3.9830028009e+01,
-3.9750145150e+01,-3.9706865012e+01,-3.9652709484e+01,-3.9718169453e+01,
-3.9785115565e+01,-3.9824597237e+01,-3.9840980571e+01,-3.9783450006e+01,
-4.0144087450e+01,-4.0106618750e+01,-4.0103359871e+01,-4.0111437908e+01,
-4.0108935853e+01,-4.0130855719e+01,-4.0127627719e+01,-4.0108167880e+01,
-4.0093811838e+01,-4.0106686421e+01,-4.0064233597e+01,-4.0027468725e+01,
-3.9979529757e+01,-3.9961671144e+01,-4.0004621437e+01,-3.9982917944e+01,
-3.9958694493e+01,-3.9988070133e+01,-3.9995709039e+01,-4.0069304484e+01,
-4.0161415871e+01,-4.0171608890e+01,-4.0168947488e+01,-4.0137962868e+01,
-4.0136364944e+01,-4.0109649715e+01,-4.0074297084e+01,-4.0105053819e+01,
-4.0122194235e+01,-4.0199781844e+01,-4.0202929458e+01,-4.0186810548e+01,
-3.9696920065e+01,-3.9669994146e+01,-3.9650726020e+01,-3.9632171258e+01,
-3.9670479424e+01,-3.9675762228e+01,-3.9714024797e+01,-3.9678230332e+01,
-3.9687126233e+01,-3.9651542949e+01,-3.9630791794e+01,-3.9627528060e+01,
-3.9593310681e+01,-3.9544626291e+01,-3.9539502916e+01,-3.9547833018e+01,
-3.9501718989e+01,-3.9544106999e+01,-3.9560745328e+01,-3.9609884767e+01,
-3.9679870006e+01,-3.9751760403e+01,-3.9724329785e+01,-3.9727028595e+01,
-3.9741493777e+01,-3.9703241822e+01,-3.9658162350e+01,-3.9643048409e+01,
-3.9648057576e+01,-3.9701150013e+01,-3.9767229563e+01,-3.9769103549e+01,
-3.9703183290e+01,-3.9696091995e+01,-3.9705903346e+01,-3.9671040615e+01,
-3.9684428582e+01,-3.9691599978e+01,-3.9737526861e+01,-3.9687564825e+01,
-3.9705189972e+01,-3.9674489364e+01,-3.9666106310e+01,-3.9664791449e+01,
-3.9615566068e+01,-3.9544557321e+01,-3.9567200818e+01,-3.9585142352e+01,
-3.9506056121e+01,-3.9549188609e+01,-3.9622155570e+01,-3.9621813413e+01,
-3.9691318444e+01,-3.9745209078e+01,-3.9747154781e+01,-3.9760706171e+01,
-3.9749191663e+01,-3.9712083723e+01,-3.9684968842e+01,-3.9683118572e+01,
-3.9670657207e+01,-3.9727363932e+01,-3.9779637562e+01,-3.9794759173e+01,
-4.1503598542e+01,-4.1509995050e+01,-4.1574483962e+01,-4.1542743264e+01,
-4.1524669318e+01,-4.1508337042e+01,-4.1546696359e+01,-4.1536660814e+01,
-4.1542958070e+01,-4.1545425356e+01,-4.1517618225e+01,-4.1489944118e+01,
-4.1475098792e+01,-4.1405544583e+01,-4.1381225519e+01,-4.1372285713e+01,
-4.1353964124e+01,-4.1345599141e+01,-4.1426563954e+01,-4.1422140148e+01,
-4.1434562227e+01,-4.1478254058e+01,-4.1559802967e+01,-4.1536052695e+01,
-4.1562289144e+01,-4.1560646158e+01,-4.1509801952e+01,-4.1488050703e+01,
-4.1481924897e+01,-4.1518260460e+01,-4.1557357646e+01,-4.1550531000e+01,
-4.0012548948e+01,-4.0013111341e+01,-4.0069552886e+01,-4.0055042072e+01,
-4.0033090786e+01,-4.0045788637e+01,-4.0043108207e+01,-4.0054825573e+01,
-4.0099373050e+01,-4.0084224130e+01,-4.0008832238e+01,-3.9998302446e+01,
-3.9983831646e+01,-3.9931093934e+01,-3.9854849025e+01,-3.9865885434e+01,
-3.9906609575e+01,-3.9875282098e+01,-3.9886016525e+01,-3.9924712845e+01,
-3.9964904681e+01,-3.9961218151e+01,-4.0079457055e+01,-4.0108493536e+01,
-4.0047512943e+01,-4.0074422338e+01,-4.0018033998e+01,-4.0004742868e+01,
-3.9975283754e+01,-3.9998018646e+01,-4.0045377888e+01,-4.0073889416e+01,
-3.7759518822e+01,-3.7722329017e+01,-3.7787569048e+01,-3.7774859100e+01,
-3.7765643854e+01,-3.7780067264e+01,-3.7777213598e+01,-3.7766642930e+01,
-3.7799689032e+01,-3.7794096330e+01,-3.7703423203e+01,-3.7727084508e+01,
-3.7716217096e+01,-3.7676293186e+01,-3.7599354040e+01,-3.7567810054e+01,
-3.7601612992e+01,-3.7588774110e+01,-3.7589720869e+01,-3.7641571436e+01,
-3.7682150217e+01,-3.7659614887e+01,-3.7723935313e+01,-3.7852060478e+01,
-3.7786324996e+01,-3.7793383831e+01,-3.7761309775e+01,-3.7722332830e+01,
-3.7715024659e+01,-3.7732511142e+01,-3.7726675158e+01,-3.7792650539e+01,
-3.9163964074e+01,-3.9105603940e+01,-3.9153317640e+01,-3.9155465279e+01,
-3.9147370062e+01,-3.9154627769e+01,-3.9145081203e+01,-3.9152975468e+01,
-3.9174588468e+01,-3.9176747552e+01,-3.9121907074e+01,-3.9131138549e+01,
-3.9139110935e+01,-3.9097883479e+01,-3.8991344583e+01,-3.8930637312e+01,
-3.8931964299e+01,-3.8975710515e+01,-3.8967447770e+01,-3.9014809119e+01,
-3.9054411058e+01,-3.9020401051e+01,-3.9080368702e+01,-3.9183580999e+01,
-3.9151840729e+01,-3.9159339668e+01,-3.9132400198e+01,-3.9148227979e+01,
-3.9111363041e+01,-3.9082215332e+01,-3.9091954246e+01,-3.9167238349e+01,
-3.9756666209e+01,-3.9698626750e+01,-3.9693558635e+01,-3.9724113619e+01,
-3.9701987487e+01,-3.9683040376e+01,-3.9696244340e+01,-3.9687437931e+01,
-3.9716440261e+01,-3.9728046452e+01,-3.9728478039e+01,-3.9697775314e+01,
-3.9692546407e+01,-3.9706982135e+01,-3.9603761677e+01,-3.9502729463e+01,
-3.9467688975e+01,-3.9541883519e+01,-3.9515080921e+01,-3.9515703521e+01,
-3.9560420692e+01,-3.9593281789e+01,-3.9588263853e+01,-3.9673780517e+01,
-3.9758681029e+01,-3.9726617449e+01,-3.9676258229e+01,-3.9729832121e+01,
-3.9688888699e+01,-3.9664854212e+01,-3.9645752998e+01,-3.9671538816e+01,
-3.9988337482e+01,-3.9953674639e+01,-3.9938629211e+01,-3.9942440177e+01,
-3.9955320181e+01,-3.9932132839e+01,-3.9946006092e+01,-3.9922411139e+01,
-3.9947040059e+01,-3.9953514938e+01,-3.9951306702e+01,-3.9930667525e+01,
-3.9918342754e+01,-3.9925131356e+01,-3.9860291791e+01,-3.9771542066e+01,
-3.9729607709e+01,-3.9720781039e+01,-3.9775119692e+01,-3.9749908097e+01,
-3.9759975458e+01,-3.9787057261e+01,-3.9798043228e+01,-3.9858266276e+01,
-3.9934231116e+01,-3.9922890450e+01,-3.9951210011e+01,-3.9942201787e+01,
-3.9930349025e+01,-3.9919493627e+01,-3.9871962991e+01,-3.9872255207e+01,
-3.9753394056e+01,-3.9723136514e+01,-3.9703706250e+01,-3.9665752437e+01,
-3.9701025386e+01,-3.9717072092e+01,-3.9723411850e+01,-3.9695617333e+01,
-3.9697058618e+01,-3.9706025009e+01,-3.9702134192e+01,-3.9697869496e+01,
-3.9683962298e+01,-3.9654948851e+01,-3.9670243122e+01,-3.9618696539e+01,
-3.9551596474e+01,-3.9498909570e+01,-3.9542619942e+01,-3.9539052388e+01,
-3.9530957562e+01,-3.9549103214e+01,-3.9595972410e+01,-3.9607988091e+01,
-3.9623874321e+01,-3.9733776072e+01,-3.9738857469e+01,-3.9721786467e+01,
-3.9755971476e+01,-3.9729600567e+01,-3.9661957835e+01,-3.9628670035e+01,
-4.0254289631e+01,-4.0283545129e+01,-4.0285367769e+01,-4.0201855691e+01,
-4.0154984994e+01,-4.0235131653e+01,-4.0266671654e+01,-4.0218339570e+01,
-4.0213716684e+01,-4.0222677202e+01,-4.0222277158e+01,-4.0211864046e+01,
-4.0194144894e+01,-4.0176788150e+01,-4.0181580978e+01,-4.0170170958e+01,
-4.0131944790e+01,-4.0041879968e+01,-4.0021596761e+01,-4.0083858882e+01,
-4.0109311973e+01,-4.0076741857e+01,-4.0119204239e+01,-4.0161484754e+01,
-4.0123472081e+01,-4.0205471946e+01,-4.0261637994e+01,-4.0285772634e+01,
-4.0264970163e+01,-4.0269662040e+01,-4.0195558643e+01,-4.0158398591e+01,
-3.8867931269e+01,-3.8909867747e+01,-3.8909901193e+01,-3.8894001231e+01,
-3.8821083758e+01,-3.8865342320e+01,-3.8883475163e+01,-3.8904813549e+01,
-3.8853372677e+01,-3.8833916561e+01,-3.8850230390e+01,-3.8865394075e+01,
-3.8864874034e+01,-3.8862123542e+01,-3.8845343613e+01,-3.8791296363e+01,
-3.8786470466e+01,-3.8731687391e+01,-3.8693944643e+01,-3.8699084328e+01,
-3.8758017969e+01,-3.8708008662e+01,-3.8697023961e+01,-3.8796911132e+01,
-3.8788911404e+01,-3.8792515770e+01,-3.8870262878e+01,-3.8904325228e+01,
-3.8903575264e+01,-3.8928410401e+01,-3.8922047900e+01,-3.8835219990e+01,
-3.7653683925e+01,-3.7699268203e+01,-3.7747819149e+01,-3.7756837938e+01,
-3.7696796603e+01,-3.7683840139e+01,-3.7674456523e+01,-3.7744712469e+01,
-3.7722742808e+01,-3.7665417241e+01,-3.7695843728e+01,-3.7675173407e+01,
-3.7665324850e+01,-3.7694630165e+01,-3.7693639270e+01,-3.7675796008e+01,
-3.7624295881e+01,-3.7587487282e+01,-3.7566295933e+01,-3.7489282169e+01,
-3.7516196823e+01,-3.7543314811e+01,-3.7489891846e+01,-3.7548560461e+01,
-3.7600582901e+01,-3.7598555391e+01,-3.7619612815e+01,-3.7716329080e+01,
-3.7718429136e+01,-3.7729898662e+01,-3.7773926128e+01,-3.7720355753e+01,
-3.7783778464e+01,-3.7792674411e+01,-3.7868545953e+01,-3.7888541337e+01,
-3.7916109184e+01,-3.7829261896e+01,-3.7812897774e+01,-3.7844166216e+01,
-3.7881087186e+01,-3.7811755592e+01,-3.7852693117e+01,-3.7829563295e+01,
-3.7810230253e+01,-3.7824753198e+01,-3.7827163221e+01,-3.7790096499e+01,
-3.7769883680e+01,-3.7733806657e+01,-3.7754868164e+01,-3.7666408219e+01,
-3.7627837840e+01,-3.7663883516e+01,-3.7687420025e+01,-3.7667720399e+01,
-3.7703396861e+01,-3.7739435907e+01,-3.7714023160e+01,-3.7813562587e+01,
-3.7858310967e+01,-3.7875581790e+01,-3.7920161674e+01,-3.7887155574e+01,
-3.6172787649e+01,-3.6152396789e+01,-3.6200610196e+01,-3.6190419800e+01,
-3.6257105268e+01,-3.6270211623e+01,-3.6213508910e+01,-3.6204022846e+01,
-3.6218421478e+01,-3.6224405334e+01,-3.6240603533e+01,-3.6208449891e+01,
-3.6129902444e+01,-3.6159106490e+01,-3.6170771216e+01,-3.6171544588e+01,
-3.6132111807e+01,-3.6097580372e+01,-3.6142887978e+01,-3.6128754118e+01,
-3.6015117098e+01,-3.6007760236e+01,-3.6086924163e+01,-3.6079396965e+01,
-3.6061897557e+01,-3.6133329271e+01,-3.6095815642e+01,-3.6132162685e+01,
-3.6188015592e+01,-3.6272019073e+01,-3.6299189752e+01,-3.6235731138e+01,
-3.4767843418e+01,-3.4724426349e+01,-3.4741518055e+01,-3.4724566995e+01,
-3.4782377719e+01,-3.4859692841e+01,-3.4846601546e+01,-3.4777711427e+01,
-3.4774887258e+01,-3.4799828200e+01,-3.4792773722e+01,-3.4766646524e+01,
-3.4715151180e+01,-3.4747162025e+01,-3.4702660568e+01,-3.4700199952e+01,
-3.4727877691e+01,-3.4691432898e+01,-3.4750214229e+01,-3.4778099888e+01,
-3.4668595513e+01,-3.4562646279e+01,-3.4621463415e+01,-3.4660700912e+01,
-3.4647392908e+01,-3.4657796336e+01,-3.4629614285e+01,-3.4674987391e+01,
-3.4678653314e+01,-3.4806070762e+01,-3.4860210713e+01,-3.4834965243e+01,
-3.3160436779e+01,-3.3085758773e+01,-3.3075349727e+01,-3.3046634867e+01,
-3.3078289674e+01,-3.3182975286e+01,-3.3204424388e+01,-3.3178656733e+01,
-3.3130921352e+01,-3.3112330965e+01,-3.3119332436e+01,-3.3056005175e+01,
-3.2998104060e+01,-3.3046487563e+01,-3.3011937683e+01,-3.2994507075e+01,
-3.3072619188e+01,-3.3034682521e+01,-3.3033234992e+01,-3.3095133538e+01,
-3.3141314335e+01,-3.3053575759e+01,-3.2996622290e+01,-3.2991601002e+01,
-3.2958872703e+01,-3.2937222469e+01,-3.2896150659e+01,-3.2956911920e+01,
-3.3017559205e+01,-3.3089786548e+01,-3.3168450156e+01,-3.3154864736e+01,
-3.0653500771e+01,-3.0587221247e+01,-3.0582191964e+01,-3.0554730462e+01,
-3.0567623337e+01,-3.0625487592e+01,-3.0689676564e+01,-3.0682051852e+01,
-3.0654705500e+01,-3.0604180717e+01,-3.0624912399e+01,-3.0589563368e+01,
-3.0517337764e+01,-3.0538092607e+01,-3.0510660858e+01,-3.0459591700e+01,
-3.0523197744e+01,-3.0566501965e+01,-3.0531999912e+01,-3.0566670744e+01,
-3.0628179206e+01,-3.0635666842e+01,-3.0555552268e+01,-3.0479948454e+01,
-3.0457718755e+01,-3.0441853732e+01,-3.0384129739e+01,-3.0405799859e+01,
-3.0488687865e+01,-3.0526590777e+01,-3.0595348442e+01,-3.0578943618e+01,
-2.9014776901e+01,-2.8968651774e+01,-2.8976295124e+01,-2.8950905140e+01,
-2.8934549040e+01,-2.8920444050e+01,-2.8961148826e+01,-2.8998032549e+01,
-2.9043521269e+01,-2.9034556942e+01,-2.8957267594e+01,-2.8920985731e+01,
-2.8882770928e+01,-2.8900045423e+01,-2.8909782622e+01,-2.8821421755e+01,
-2.8844411499e+01,-2.8894717998e+01,-2.8896970805e+01,-2.8924852166e+01,
-2.8961565365e+01,-2.8984623983e+01,-2.8957703627e+01,-2.8918547696e+01,
-2.8800669667e+01,-2.8754106069e+01,-2.8740103291e+01,-2.8725965327e+01,
-2.8778941453e+01,-2.8835001983e+01,-2.8885647741e+01,-2.8858146180e+01,
-3.2959760383e+01,-3.2983765814e+01,-3.2943088547e+01,-3.2953714228e+01,
-3.2879492789e+01,-3.2878921720e+01,-3.2900414891e+01,-3.2957284001e+01,
-3.3012405860e+01,-3.3018803429e+01,-3.2992222911e+01,-3.2887356166e+01,
-3.2822535423e+01,-3.2833583945e+01,-3.2890973626e+01,-3.2842635837e+01,
-3.2799341084e+01,-3.2853344753e+01,-3.2867751084e+01,-3.2923043227e+01,
-3.2916479132e+01,-3.2989798844e+01,-3.2939725544e+01,-3.2940739173e+01,
-3.2870972929e+01,-3.2740562572e+01,-3.2736141631e+01,-3.2734460378e+01,
-3.2723130675e+01,-3.2770771220e+01,-3.2817506757e+01,-3.2813956848e+01,
-3.7773593404e+01,-3.7838618883e+01,-3.7796527827e+01,-3.7820814725e+01,
-3.7795090209e+01,-3.7788103435e+01,-3.7788381600e+01,-3.7774350127e+01,
-3.7763740097e+01,-3.7767728449e+01,-3.7834773001e+01,-3.7819517158e+01,
-3.7699170353e+01,-3.7689541510e+01,-3.7720747166e+01,-3.7704089072e+01,
-3.7679119561e+01,-3.7717864985e+01,-3.7738330199e+01,-3.7800267499e+01,
-3.7779603048e+01,-3.7846431627e+01,-3.7816016456e+01,-3.7816974143e+01,
-3.7794797486e+01,-3.7706357273e+01,-3.7629150510e+01,-3.7568481244e+01,
-3.7634482798e+01,-3.7609011382e+01,-3.7668744614e+01,-3.7694563823e+01,
-3.9964406356e+01,-4.0006637940e+01,-4.0061525916e+01,-4.0048944226e+01,
-4.0054360870e+01,-4.0065448469e+01,-4.0025648748e+01,-4.0025574537e+01,
-3.9979266845e+01,-3.9949277814e+01,-4.0030746989e+01,-4.0063649975e+01,
-4.0047058996e+01,-3.9983759263e+01,-3.9968274045e+01,-3.9976257225e+01,
-3.9986995418e+01,-3.9987229148e+01,-4.0036102452e+01,-3.9986980176e+01,
-3.9988327034e+01,-4.0015897595e+01,-4.0059580314e+01,-4.0024329530e+01,
-4.0014903579e+01,-4.0042666130e+01,-3.9972204763e+01,-3.9882012445e+01,
-3.9874184399e+01,-3.9909108297e+01,-3.9950752483e+01,-3.9908660753e+01,
-4.2386097369e+01,-4.2424176089e+01,-4.2424905801e+01,-4.2486063577e+01,
-4.2527084628e+01,-4.2538004878e+01,-4.2535635568e+01,-4.2515221090e+01,
-4.2460328005e+01,-4.2416916089e+01,-4.2417246271e+01,-4.2474562817e+01,
-4.2501072259e+01,-4.2511003389e+01,-4.2463440142e+01,-4.2442905042e+01,
-4.2443147582e+01,-4.2455359691e+01,-4.2449436021e+01,-4.2461472945e+01,
-4.2431237943e+01,-4.2470641131e+01,-4.2504464979e+01,-4.2497531778e+01,
-4.2476702543e+01,-4.2488603192e+01,-4.2439282069e+01,-4.2416369120e+01,
-4.2372528008e+01,-4.2331645854e+01,-4.2364342295e+01,-4.2389457263e+01,
-4.0342838875e+01,-4.0367326717e+01,-4.0333878946e+01,-4.0375031163e+01,
-4.0390048495e+01,-4.0449686500e+01,-4.0437749313e+01,-4.0451226253e+01,
-4.0402266638e+01,-4.0378029979e+01,-4.0358972773e+01,-4.0372919479e+01,
-4.0377207159e+01,-4.0413032391e+01,-4.0401512458e+01,-4.0432700193e+01,
-4.0409232774e+01,-4.0375433728e+01,-4.0399198815e+01,-4.0407382569e+01,
-4.0356047221e+01,-4.0377806285e+01,-4.0398122617e+01,-4.0436854150e+01,
-4.0404207165e+01,-4.0407711127e+01,-4.0367899698e+01,-4.0363074251e+01,
-4.0374157247e+01,-4.0349773378e+01,-4.0321080743e+01,-4.0306935717e+01,
-4.1924663916e+01,-4.1905357026e+01,-4.1875348919e+01,-4.1910544720e+01,
-4.1923032272e+01,-4.1948968786e+01,-4.2012320643e+01,-4.2007341670e+01,
-4.2014301086e+01,-4.1984707153e+01,-4.1978726533e+01,-4.1968313409e+01,
-4.1957042277e+01,-4.1964375597e+01,-4.1929829668e+01,-4.1960317514e+01,
-4.1986399981e+01,-4.1986809347e+01,-4.1966898932e+01,-4.1963912914e+01,
-4.1932715131e+01,-4.1943030094e+01,-4.1994040737e+01,-4.2000507861e+01,
-4.1989200987e+01,-4.1984276672e+01,-4.1959511832e+01,-4.1954828147e+01,
-4.1945697431e+01,-4.1947332608e+01,-4.1949960381e+01,-4.1915412445e+01,
-4.7280836980e+01,-4.7262269855e+01,-4.7207683580e+01,-4.7222515461e+01,
-4.7260866669e+01,-4.7267219189e+01,-4.7325062724e+01,-4.7346008756e+01,
-4.7364590772e+01,-4.7365323012e+01,-4.7384555522e+01,-4.7384148668e+01,
-4.7369898911e+01,-4.7355692357e+01,-4.7280868430e+01,-4.7247125547e+01,
-4.7295822573e+01,-4.7354026590e+01,-4.7387065180e+01,-4.7350914464e+01,
-4.7336860786e+01,-4.7324617168e+01,-4.7353467987e+01,-4.7403254355e+01,
-4.7349312294e+01,-4.7334879173e+01,-4.7313078585e+01,-4.7319318886e+01,
-4.7310369880e+01,-4.7314934372e+01,-4.7353770218e+01,-4.7329046847e+01,
-4.8975144040e+01,-4.8940193108e+01,-4.8834142193e+01,-4.8878557812e+01,
-4.8887887223e+01,-4.8878836320e+01,-4.8923116555e+01,-4.8946946850e+01,
-4.8935359280e+01,-4.8958540797e+01,-4.9004980329e+01,-4.9035604033e+01,
-4.9018982101e+01,-4.9001333805e+01,-4.8948699834e+01,-4.8914322569e+01,
-4.8884946729e+01,-4.8931913461e+01,-4.8999800392e+01,-4.9023833441e+01,
-4.8981851687e+01,-4.8954254029e+01,-4.8965371551e+01,-4.9015744335e+01,
-4.8983853373e+01,-4.8959152068e+01,-4.8905055326e+01,-4.8930506303e+01,
-4.8937689741e+01,-4.8921737895e+01,-4.8997552355e+01,-4.8969606083e+01,
-4.7988692937e+01,-4.7976012490e+01,-4.7900227082e+01,-4.7868722045e+01,
-4.7887019668e+01,-4.7901654879e+01,-4.7902225052e+01,-4.7914703306e+01,
-4.7901705588e+01,-4.7914090050e+01,-4.7946854837e+01,-4.8018081791e+01,
-4.8017523256e+01,-4.8030196246e+01,-4.7966249610e+01,-4.7959296229e+01,
-4.7907092692e+01,-4.7937553548e+01,-4.7959225777e+01,-4.7964639505e+01,
-4.7940878575e+01,-4.7958720209e+01,-4.7973535620e+01,-4.8000194271e+01,
-4.8004945365e+01,-4.7982961271e+01,-4.7886359842e+01,-4.7941314524e+01,
-4.7947750689e+01,-4.7940155569e+01,-4.7985348905e+01,-4.7959534851e+01,
